date_creation,ticker,asset_class,timeframe,prix_entree,stop_loss_init,tp1_init,tp2_init,rr_tp1,rr_tp2,statut_final,score_force,case,tp1_time,sl_time,resolution_time,resolution_verifiee,resolution_time_est,payoff_bucket,r_realiste,r_trailing
2021-06-11 06:31:59,SILVER - EUR,FX/Indices,1H,23.14,23.03,23.25,23.37,1.0,2.090909090909105,OBJECTIF ATTEINT,8.9,hors_couverture_historique,,,,False,2021-06-11 15:09:55,hors_couverture,1.0,1.0
2021-06-11 06:31:59,GOLD - GBP,FX/Indices,1H,1341.77,1339.15,1345.75,1384.03,1.519083969465719,16.12977099236708,INVALIDÉE,8.9,hors_couverture_historique,,,,False,2021-06-11 15:09:55,,-1.0,-1.0
2021-06-14 03:30:56,GOLD - EUR,FX/Indices,1H,1540.72,1546.33,1531.11,1490.79,1.7130124777184133,8.9001782531196,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-06-14 12:08:52,hors_couverture,1.7130124777184133,1.7130124777184133
2021-06-16 20:36:44,GOLD - GBP,FX/Indices,1H,1301.84,1307.61,1293.1,1268.48,1.5147313691507862,5.781629116117852,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-06-17 05:14:40,hors_couverture,1.5147313691507862,1.5147313691507862
2021-06-17 06:31:27,GOLD - AUD,FX/Indices,1H,2377.86,2390.94,2343.49,2281.81,2.6276758409786343,7.343272171253877,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2021-06-17 15:09:23,hors_couverture,2.6276758409786343,2.6276758409786343
2021-06-17 06:31:28,SILVER - AUD,FX/Indices,1H,35.38,35.54,35.0,34.19,2.3750000000000666,7.437500000000189,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-06-17 15:09:24,hors_couverture,2.3750000000000666,2.3750000000000666
2021-06-18 20:30:29,SILVER - EUR,FX/Indices,1H,21.76,21.86,21.57,21.0,1.9000000000000528,7.600000000000177,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2021-06-19 05:08:25,hors_couverture,1.9000000000000528,1.9000000000000528
2021-06-28 07:32:53,SILVER - USD,FX/Indices,1H,26.17,26.03,26.35,26.62,1.2857142857142785,3.214285714285696,INVALIDÉE,7.1,hors_couverture_historique,,,,False,2021-06-28 16:10:49,,-1.0,-1.0
2021-07-02 08:33:37,GOLD - EUR,FX/Indices,1H,1506.67,1502.65,1512.9,1543.52,1.549751243781106,9.166666666666686,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2021-07-02 17:11:33,hors_couverture,1.549751243781106,1.549751243781106
2021-07-02 08:33:40,SILVER - AUD,FX/Indices,1H,35.03,34.93,35.17,35.28,1.3999999999999857,2.4999999999999645,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2021-07-02 17:11:36,hors_couverture,1.3999999999999857,1.3999999999999857
2021-07-06 03:33:41,GOLD - GBP,FX/Indices,1H,1294.53,1290.11,1302.39,1312.5,1.7782805429864248,4.065610859728446,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2021-07-06 12:11:37,hors_couverture,1.7782805429864248,1.7782805429864248
2021-07-06 04:38:15,SILVER - USD,FX/Indices,1H,26.56,26.35,27.01,27.58,2.142857142857184,4.857142857142917,INVALIDÉE,8.4,hors_couverture_historique,,,,False,2021-07-06 13:16:11,,-1.0,-1.0
2021-07-08 12:33:19,GOLD - EUR,FX/Indices,1H,1534.05,1525.03,1543.52,1585.9,1.0498891352549942,5.74833702882486,INVALIDÉE,8.4,hors_couverture_historique,,,,False,2021-07-08 21:11:15,,-1.0,-1.0
2021-07-14 08:33:37,GOLD - USD,FX/Indices,1H,1814.68,1807.79,1827.86,1869.9,1.912917271407786,8.014513788098581,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2021-07-14 17:11:33,hors_couverture,1.912917271407786,1.912917271407786
2021-07-14 09:32:36,SILVER - EUR,FX/Indices,1H,22.11,22.01,22.21,22.38,1.0000000000000355,2.700000000000053,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-07-14 18:10:32,hors_couverture,1.0000000000000355,1.0000000000000355
2021-07-15 03:31:39,SILVER - EUR,FX/Indices,1H,22.19,22.13,22.32,22.4,2.166666666666568,3.4999999999998224,OBJECTIF ATTEINT,8.6,hors_couverture_historique,,,,False,2021-07-15 12:09:35,hors_couverture,2.166666666666568,2.166666666666568
2021-07-15 13:36:18,SILVER - EUR,FX/Indices,1H,22.28,22.21,22.4,22.61,1.714285714285671,4.714285714285671,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-07-15 22:14:14,hors_couverture,1.714285714285671,1.714285714285671
2021-07-15 22:30:58,GOLD - EUR,FX/Indices,1H,1548.61,1543.52,1562.56,1585.9,2.7406679764244144,7.326129666011943,INVALIDÉE,8.0,hors_couverture_historique,,,,False,2021-07-16 07:08:54,,-1.0,-1.0
2021-07-21 07:32:24,GOLD - AUD,FX/Indices,1H,2480.64,2469.12,2496.71,2531.67,1.394965277777794,4.429687500000024,INVALIDÉE,8.8,hors_couverture_historique,,,,False,2021-07-21 16:10:20,,-1.0,-1.0
2021-08-13 06:33:18,GOLD - GBP,FX/Indices,1H,1274.13,1270.84,1281.36,1299.01,2.1975683890575595,7.562310030394662,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-08-13 15:11:14,hors_couverture,2.1975683890575595,2.1975683890575595
2021-08-18 00:55:47,GOLD - AUD,FX/Indices,Journalier,2462.58,2433.86,2531.67,2626.05,2.4056406685236986,5.691852367688071,INVALIDÉE,8.0,hors_couverture_historique,,,,False,2021-08-18 09:33:43,,-1.0,-1.0
2021-08-18 03:34:31,SILVER - EUR,FX/Indices,1H,20.29,20.1,20.49,20.74,1.0526315789473772,2.368421052631604,INVALIDÉE,7.9,hors_couverture_historique,,,,False,2021-08-18 12:12:27,,-1.0,-1.0
2021-08-18 03:34:31,SILVER - EUR,FX/Indices,1H,20.29,20.1,20.49,20.74,1.0526315789473772,2.368421052631604,INVALIDÉE,7.9,hors_couverture_historique,,,,False,2021-08-18 12:12:27,,-1.0,-1.0
2021-08-23 00:30:24,SILVER - AUD,FX/Indices,1H,32.2,32.37,32.0,31.55,1.176470588235348,3.82352941176484,INVALIDÉE,7.7,hors_couverture_historique,,,,False,2021-08-23 09:08:20,,-1.0,-1.0
2021-08-30 11:33:28,SILVER - USD,FX/Indices,1H,24.15,24.02,24.43,24.77,2.153846153846179,4.769230769230814,INVALIDÉE,8.4,hors_couverture_historique,,,,False,2021-08-30 20:11:24,,-1.0,-1.0
2021-08-31 03:32:13,GOLD - AUD,FX/Indices,1H,2486.67,2478.32,2498.58,2515.91,1.4263473053892195,3.501796407185641,INVALIDÉE,7.7,hors_couverture_historique,,,,False,2021-08-31 12:10:09,,-1.0,-1.0
2021-08-31 04:33:00,GOLD - USD,FX/Indices,1H,1814.84,1809.64,1823.3,1829.29,1.6269230769231409,2.77884615384626,INVALIDÉE,7.7,hors_couverture_historique,,,,False,2021-08-31 13:10:56,,-1.0,-1.0
2021-09-14 04:33:21,GOLD - AUD,FX/Indices,1H,2437.63,2424.4,2451.37,2462.82,1.0385487528344493,1.9040060468631912,OBJECTIF ATTEINT,6.3,hors_couverture_historique,,,,False,2021-09-14 13:11:17,hors_couverture,1.0385487528344493,1.0385487528344493
2021-09-14 10:36:20,GOLD - GBP,FX/Indices,1H,1288.66,1294.87,1272.32,1248.2,2.631239935587866,6.515297906602461,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2021-09-14 19:14:16,,-1.0,-1.0
2021-09-14 12:32:50,SILVER - USD,FX/Indices,1H,23.62,23.85,23.38,22.65,1.0434782608695718,4.217391304347829,INVALIDÉE,7.9,hors_couverture_historique,,,,False,2021-09-14 21:10:46,,-1.0,-1.0
2021-09-17 05:51:55,SILVER - AUD,FX/Indices,Journalier,31.41,32.17,30.24,27.8,1.5394736842105254,4.749999999999989,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-09-17 14:29:51,hors_couverture,1.5394736842105254,1.5394736842105254
2021-10-04 16:36:31,SILVER - EUR,FX/Indices,1H,19.52,19.4,19.69,20.49,1.4166666666666692,8.083333333333258,INVALIDÉE,8.6,hors_couverture_historique,,,,False,2021-10-05 01:14:27,,-1.0,-1.0
2021-10-04 19:36:52,SILVER - USD,FX/Indices,1H,22.6,22.45,22.85,23.14,1.666666666666643,3.5999999999999432,INVALIDÉE,7.3,hors_couverture_historique,,,,False,2021-10-05 04:14:48,,-1.0,-1.0
2021-10-05 23:30:31,SILVER - EUR,FX/Indices,1H,19.5,19.4,19.69,20.49,1.8999999999999857,9.899999999999844,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2021-10-06 08:08:27,,-1.0,-1.0
2021-10-07 10:32:58,SILVER - USD,FX/Indices,1H,22.71,22.65,22.78,24.02,1.1666666666666272,21.833333333332483,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-10-07 19:10:54,hors_couverture,1.1666666666666272,1.1666666666666272
2021-10-11 02:31:17,SILVER - EUR,FX/Indices,1H,19.67,19.54,20.05,21.0,2.923076923076858,10.230769230769017,INVALIDÉE,7.5,hors_couverture_historique,,,,False,2021-10-11 11:09:13,,-1.0,-1.0
2021-10-13 08:32:46,GOLD - EUR,FX/Indices,1H,1529.66,1524.76,1541.05,1562.56,2.324489795918298,6.714285714285562,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2021-10-13 17:10:42,hors_couverture,2.324489795918298,2.324489795918298
2021-10-14 07:32:21,SILVER - EUR,FX/Indices,1H,19.94,19.85,20.09,21.0,1.6666666666666534,11.777777777777782,OBJECTIF ATTEINT,8.6,hors_couverture_historique,,,,False,2021-10-14 16:10:17,hors_couverture,1.6666666666666534,1.6666666666666534
2021-10-20 06:30:57,SILVER - EUR,FX/Indices,1H,20.49,20.34,20.71,21.0,1.4666666666666968,3.4000000000000425,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-10-20 15:08:53,hors_couverture,1.4666666666666968,1.4666666666666968
2021-10-20 06:30:58,SILVER - AUD,FX/Indices,1H,31.86,31.56,32.33,33.19,1.566666666666659,4.433333333333318,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-10-20 15:08:54,hors_couverture,1.566666666666659,1.566666666666659
2021-10-20 09:32:53,SILVER - USD,FX/Indices,1H,23.89,23.81,24.02,24.74,1.62499999999995,10.624999999999728,OBJECTIF ATTEINT,7.7,hors_couverture_historique,,,,False,2021-10-20 18:10:49,hors_couverture,1.62499999999995,1.62499999999995
2021-10-21 19:36:13,GOLD - GBP,FX/Indices,1H,1293.61,1288.76,1301.61,1307.53,1.6494845360825052,2.870103092783574,OBJECTIF ATTEINT,7.7,hors_couverture_historique,,,,False,2021-10-22 04:14:09,hors_couverture,1.6494845360825052,1.6494845360825052
2021-10-21 22:30:42,GOLD - EUR,FX/Indices,1H,1534.27,1529.28,1541.05,1552.16,1.3587174348697315,3.585170340681376,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2021-10-22 07:08:38,hors_couverture,1.3587174348697315,1.3587174348697315
2021-10-21 23:30:39,GOLD - USD,FX/Indices,1H,1785.48,1778.85,1796.23,1829.56,1.6214177978883595,6.648567119155234,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-10-22 08:08:35,hors_couverture,1.6214177978883595,1.6214177978883595
2021-10-22 02:30:26,SILVER - AUD,FX/Indices,1H,32.38,32.28,32.63,33.19,2.4999999999999645,8.099999999999836,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2021-10-22 11:08:22,hors_couverture,2.4999999999999645,2.4999999999999645
2021-10-22 12:32:24,GOLD - AUD,FX/Indices,1H,2399.97,2393.5,2406.93,2419.77,1.0757341576507344,3.06027820710986,OBJECTIF ATTEINT,6.8,hors_couverture_historique,,,,False,2021-10-22 21:10:20,hors_couverture,1.0757341576507344,1.0757341576507344
2021-11-10 03:31:47,SILVER - AUD,FX/Indices,1H,33.03,32.79,33.75,34.19,2.9999999999999702,4.833333333333279,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2021-11-10 12:09:43,hors_couverture,2.9999999999999702,2.9999999999999702
2021-11-11 04:30:28,SILVER - AUD,FX/Indices,1H,33.85,33.72,34.19,34.7,2.6153846153845355,6.538461538461421,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2021-11-11 13:08:24,hors_couverture,2.6153846153845355,2.6153846153845355
2021-11-11 05:31:24,SILVER - USD,FX/Indices,1H,24.79,24.55,25.13,25.79,1.4166666666666754,4.166666666666694,OBJECTIF ATTEINT,7.5,hors_couverture_historique,,,,False,2021-11-11 14:09:20,hors_couverture,1.4166666666666754,1.4166666666666754
2021-11-11 06:30:39,SILVER - EUR,FX/Indices,1H,21.68,21.58,21.79,22.29,1.0999999999999788,6.099999999999907,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2021-11-11 15:08:35,hors_couverture,1.0999999999999788,1.0999999999999788
2021-11-12 19:37:17,SILVER - USD,FX/Indices,1H,25.32,25.13,25.79,26.35,2.4736842105262933,5.421052631578917,INVALIDÉE,8.6,hors_couverture_historique,,,,False,2021-11-13 04:15:13,,-1.0,-1.0
2021-11-16 05:30:38,GOLD - GBP,FX/Indices,1H,1390.26,1383.44,1409.48,1434.8,2.8181818181818485,6.5307917888563605,INVALIDÉE,8.6,hors_couverture_historique,,,,False,2021-11-16 14:08:34,,-1.0,-1.0
2021-11-19 08:33:13,SILVER - USD,FX/Indices,1H,24.74,24.91,24.55,24.02,1.1176470588235048,4.23529411764701,OBJECTIF ATTEINT,7.1,hors_couverture_historique,,,,False,2021-11-19 17:11:09,hors_couverture,1.1176470588235048,1.1176470588235048
2021-11-30 13:32:38,GOLD - EUR,FX/Indices,1H,1576.85,1581.96,1562.56,1540.21,2.796477495107556,7.170254403130912,INVALIDÉE,8.0,hors_couverture_historique,,,,False,2021-11-30 22:10:34,,-1.0,-1.0
2021-12-01 15:38:26,SILVER - EUR,FX/Indices,1H,20.02,20.32,19.69,19.01,1.0999999999999917,3.366666666666652,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-12-02 00:16:22,hors_couverture,1.0999999999999917,1.0999999999999917
2021-12-02 09:33:03,GOLD - USD,FX/Indices,1H,1770.99,1778.82,1762.45,1727.91,1.0906768837803376,5.501915708812303,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-12-02 18:10:59,hors_couverture,1.0906768837803376,1.0906768837803376
2021-12-03 11:32:42,SILVER - EUR,FX/Indices,1H,19.74,19.77,19.69,19.01,1.6666666666665089,24.333333333332305,OBJECTIF ATTEINT,6.6,hors_couverture_historique,,,,False,2021-12-03 20:10:38,hors_couverture,1.6666666666665089,1.6666666666665089
2021-12-09 05:31:00,GOLD - GBP,FX/Indices,1H,1352.1,1346.33,1359.01,1393.45,1.1975736568457718,7.166377816291208,INVALIDÉE,8.4,hors_couverture_historique,,,,False,2021-12-09 14:08:56,,-1.0,-1.0
2021-12-22 09:32:34,SILVER - EUR,FX/Indices,1H,20.0,19.91,20.18,20.31,2.0,3.444444444444436,OBJECTIF ATTEINT,7.5,hors_couverture_historique,,,,False,2021-12-22 18:10:30,hors_couverture,2.0,2.0
2021-12-22 15:38:54,SILVER - USD,FX/Indices,1H,22.63,22.55,22.79,24.02,2.0000000000000444,17.375000000000377,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2021-12-23 00:16:50,hors_couverture,2.0000000000000444,2.0000000000000444
2021-12-27 20:36:17,SILVER - EUR,FX/Indices,1H,20.34,20.18,20.66,21.0,2.0,4.124999999999997,OBJECTIF ATTEINT,8.6,hors_couverture_historique,,,,False,2021-12-28 05:14:13,hors_couverture,2.0,2.0
2021-12-28 07:30:30,SILVER - AUD,FX/Indices,1H,31.93,31.75,32.26,33.19,1.8333333333333268,7.0,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2021-12-28 16:08:26,hors_couverture,1.8333333333333268,1.8333333333333268
2021-12-29 06:30:31,SILVER - EUR,FX/Indices,1H,20.45,20.31,20.68,21.0,1.6428571428571392,3.9285714285714177,INVALIDÉE,7.9,hors_couverture_historique,,,,False,2021-12-29 15:08:27,,-1.0,-1.0
2021-12-29 06:30:33,SILVER - AUD,FX/Indices,1H,32.0,31.75,32.26,33.19,1.039999999999992,4.759999999999991,INVALIDÉE,8.8,hors_couverture_historique,,,,False,2021-12-29 15:08:29,,-1.0,-1.0
2021-12-29 08:32:57,SILVER - USD,FX/Indices,1H,23.11,22.79,23.43,24.02,1.0,2.843749999999998,INVALIDÉE,7.7,hors_couverture_historique,,,,False,2021-12-29 17:10:53,,-1.0,-1.0
2021-12-30 05:30:27,GOLD - AUD,FX/Indices,1H,2480.23,2491.23,2467.63,2426.97,1.1454545454545373,4.841818181818201,INVALIDÉE,7.7,hors_couverture_historique,,,,False,2021-12-30 14:08:23,,-1.0,-1.0
2022-01-03 10:32:33,SILVER - EUR,FX/Indices,1H,20.49,20.41,20.58,20.68,1.1250000000000222,2.3750000000000666,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2022-01-03 19:10:29,,-1.0,-1.0
2022-01-07 16:38:21,GOLD - EUR,FX/Indices,1H,1579.34,1587.79,1563.62,1540.55,1.860355029585792,4.590532544378669,INVALIDÉE,7.9,hors_couverture_historique,,,,False,2022-01-08 01:16:17,,-1.0,-1.0
2022-01-14 07:30:41,SILVER - USD,FX/Indices,1H,23.15,23.03,23.27,23.54,1.0000000000000295,3.250000000000074,OBJECTIF ATTEINT,7.3,hors_couverture_historique,,,,False,2022-01-14 16:08:37,hors_couverture,1.0000000000000295,1.0000000000000295
2022-01-19 09:32:41,GOLD - GBP,FX/Indices,1H,1335.43,1332.24,1340.28,1346.33,1.5203761755485348,3.416927899686419,OBJECTIF ATTEINT,7.9,hors_couverture_historique,,,,False,2022-01-19 18:10:37,hors_couverture,1.5203761755485348,1.5203761755485348
2022-01-27 16:48:25,GOLD - AUD,FX/Indices,1H,2545.87,2554.42,2525.23,2518.28,2.414035087719232,3.226900584795217,INVALIDÉE,7.3,hors_couverture_historique,,,,False,2022-01-28 01:26:21,,-1.0,-1.0
2022-02-01 00:39:56,SILVER - EUR,FX/Indices,1H,20.0,20.09,19.84,19.66,1.777777777777782,3.777777777777782,INVALIDÉE,6.8,hors_couverture_historique,,,,False,2022-02-01 09:17:52,,-1.0,-1.0
2022-02-09 03:39:53,SILVER - EUR,FX/Indices,1H,20.38,20.31,20.47,21.0,1.2857142857142785,8.857142857142835,INVALIDÉE,8.9,hors_couverture_historique,,,,False,2022-02-09 12:17:49,,-1.0,-1.0
2022-02-09 20:45:40,SILVER - EUR,FX/Indices,1H,20.38,20.31,20.47,21.0,1.2857142857142785,8.857142857142835,OBJECTIF ATTEINT,8.0,hors_couverture_historique,,,,False,2022-02-10 05:23:36,hors_couverture,1.2857142857142785,1.2857142857142785
2022-02-10 18:45:57,GOLD - USD,FX/Indices,1H,1835.93,1829.55,1849.55,1866.53,2.1347962382444603,4.796238244514011,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2022-02-11 03:23:53,,-1.0,-1.0
2022-02-16 07:06:10,GOLD - GBP,FX/Indices,Journalier,1369.34,1346.33,1393.45,1427.79,1.047805302042596,2.540199913081272,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2022-02-16 15:44:06,hors_couverture,1.047805302042596,1.047805302042596
2022-02-16 07:06:22,GOLD - USD,FX/Indices,Journalier,1855.88,1829.55,1909.31,1914.64,2.0292442081275928,2.231674895556386,OBJECTIF ATTEINT,8.9,hors_couverture_historique,,,,False,2022-02-16 15:44:18,hors_couverture,2.0292442081275928,2.0292442081275928
2022-02-16 14:20:56,GOLD - EUR,FX/Indices,Journalier,1636.84,1579.84,1704.4,1742.59,1.18526315789474,1.855263157894737,OBJECTIF ATTEINT,8.8,hors_couverture_historique,,,,False,2022-02-16 22:58:52,hors_couverture,1.18526315789474,1.18526315789474
2022-02-22 01:39:35,GOLD - EUR,FX/Indices,1H,1688.15,1676.91,1711.39,1742.59,2.067615658362989,4.843416370106742,INVALIDÉE,8.6,hors_couverture_historique,,,,False,2022-02-22 10:17:31,,-1.0,-1.0
2022-02-22 17:46:03,SILVER - AUD,FX/Indices,1H,33.61,33.38,34.19,35.46,2.5217391304348094,8.04347826086968,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2022-02-23 02:23:59,,-1.0,-1.0
2022-02-24 00:39:15,GOLD - EUR,FX/Indices,1H,1693.5,1682.1,1711.39,1742.59,1.5692982456140314,4.306140350877151,OBJECTIF ATTEINT,9.1,hors_couverture_historique,,,,False,2022-02-24 09:17:11,hors_couverture,1.5692982456140314,1.5692982456140314
2022-03-01 14:19:56,GOLD - USD,FX/Indices,Journalier,1918.58,1866.53,1990.95,2069.41,1.3903938520653254,2.897790585975025,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2022-03-01 22:57:52,hors_couverture,1.3903938520653254,1.3903938520653254
2022-03-02 23:40:29,SILVER - AUD,FX/Indices,1H,34.67,34.47,35.24,35.46,2.849999999999961,3.94999999999994,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2022-03-03 08:18:25,,-1.0,-1.0
2022-03-04 01:39:51,SILVER - EUR,FX/Indices,1H,22.83,22.7,23.06,23.64,1.769230769230786,6.230769230769296,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2022-03-04 10:17:47,hors_couverture,1.769230769230786,1.769230769230786
2022-03-08 12:42:12,GOLD - AUD,FX/Indices,1H,2763.3,2753.33,2790.39,2861.73,2.717151454362989,9.872617853560412,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2022-03-08 21:20:08,hors_couverture,2.717151454362989,2.717151454362989
2022-03-14 09:33:26,GOLD - USD,FX/Indices,1H,1964.11,1970.81,1950.66,1922.82,2.0074626865671235,6.162686567164132,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2022-03-14 18:11:22,hors_couverture,2.0074626865671235,2.0074626865671235
2022-03-18 19:45:51,GOLD - EUR,FX/Indices,1H,1737.53,1742.59,1726.43,1648.73,2.193675889328069,17.549407114624685,INVALIDÉE,8.2,hors_couverture_historique,,,,False,2022-03-19 04:23:47,,-1.0,-1.0
2022-03-24 00:30:31,GOLD - EUR,FX/Indices,1H,1770.2,1764.97,1779.15,1822.75,1.711281070745701,10.04780114722749,OBJECTIF ATTEINT,8.6,hors_couverture_historique,,,,False,2022-03-24 09:08:27,hors_couverture,1.711281070745701,1.711281070745701
2022-04-08 17:36:36,SILVER - AUD,FX/Indices,1H,33.15,33.01,33.45,34.19,2.142857142857165,7.428571428571392,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2022-04-09 02:14:32,hors_couverture,2.142857142857165,2.142857142857165
2022-04-08 17:36:49,SILVER - USD,FX/Indices,1H,24.71,24.57,24.86,24.95,1.071428571428557,1.7142857142856962,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2022-04-09 02:14:45,hors_couverture,1.071428571428557,1.071428571428557
2022-04-11 07:42:09,SILVER - USD,FX/Indices,1H,24.83,24.73,24.95,25.09,1.2000000000000357,2.600000000000071,OBJECTIF ATTEINT,8.2,hors_couverture_historique,,,,False,2022-04-11 16:20:05,hors_couverture,1.2000000000000357,1.2000000000000357
2022-04-12 02:40:15,SILVER - USD,FX/Indices,1H,25.16,25.09,25.37,25.58,3.0,5.999999999999949,INVALIDÉE,8.6,hors_couverture_historique,,,,False,2022-04-12 11:18:11,,-1.0,-1.0
2022-04-12 03:40:15,GOLD - USD,FX/Indices,1H,1958.39,1949.89,1969.68,2043.87,1.3282352941176427,10.05647058823527,OBJECTIF ATTEINT,8.4,hors_couverture_historique,,,,False,2022-04-12 12:18:11,hors_couverture,1.3282352941176427,1.3282352941176427
